crop_path,dataset_source,source_image,scene_id,component_class,crop_w,crop_h,body_x,body_y,body_w,body_h,roi_kind,label_status,reviewer_id,notes
IMG_7958_JPG__010__SOT23.png,winnies_packages,valid/images/IMG_7958_JPG.rf.6880dd8cc50d5fa00fc5728150b41124.jpg,IMG_7958_JPG,SOT23,239,236,45,44,150,147,component,,,
IMG_7958_JPG__011__SOIC-16.png,winnies_packages,valid/images/IMG_7958_JPG.rf.6880dd8cc50d5fa00fc5728150b41124.jpg,IMG_7958_JPG,SOIC-16,724,686,136,128,452,429,component,,,
IMG_7959_JPG__000__resistor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,resistor,91,175,17,33,57,109,component,,,
IMG_7959_JPG__001__resistor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,resistor,94,171,18,32,59,107,component,,,
IMG_7959_JPG__003__resistor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,resistor,83,156,15,29,52,98,component,,,
IMG_7959_JPG__004__resistor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,resistor,92,155,17,29,58,97,component,,,
IMG_7959_JPG__005__resistor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,resistor,84,159,15,30,53,100,component,,,
IMG_7959_JPG__006__resistor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,resistor,94,150,18,29,59,94,component,,,
IMG_7959_JPG__013__resistor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,resistor,147,77,28,15,91,48,component,,,
IMG_7959_JPG__030__capacitor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,capacitor,160,95,30,17,100,60,component,,,
IMG_7959_JPG__031__capacitor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,capacitor,132,88,25,16,83,55,component,,,
IMG_7959_JPG__032__capacitor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,capacitor,140,84,26,16,87,53,component,,,
IMG_7959_JPG__033__capacitor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,capacitor,147,91,27,17,92,56,component,,,
IMG_7959_JPG__035__capacitor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,capacitor,146,78,28,14,92,49,component,,,
IMG_7959_JPG__036__capacitor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,capacitor,139,78,26,15,87,48,component,,,
IMG_7959_JPG__038__capacitor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,capacitor,87,123,17,23,54,76,component,,,
IMG_7959_JPG__039__capacitor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,capacitor,106,212,20,40,66,133,component,,,
IMG_7959_JPG__041__capacitor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,capacitor,122,99,23,19,76,62,component,,,
IMG_7959_JPG__042__capacitor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,capacitor,146,90,28,17,91,56,component,,,
IMG_7959_JPG__043__capacitor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,capacitor,129,214,24,40,80,134,component,,,
IMG_7959_JPG__044__capacitor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,capacitor,88,151,16,28,55,94,component,,,
IMG_7959_JPG__045__capacitor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,capacitor,137,93,26,17,86,58,component,,,
IMG_7959_JPG__046__capacitor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,capacitor,156,96,29,18,97,60,component,,,
IMG_7959_JPG__047__capacitor.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,capacitor,96,154,18,29,60,96,component,,,
IMG_7959_JPG__049__SOT23.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,SOT23,160,182,30,34,100,114,component,,,
IMG_7959_JPG__050__SOD323.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,SOD323,163,99,31,18,102,62,component,,,
IMG_7959_JPG__051__SOD323.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,SOD323,163,100,30,19,102,62,component,,,
IMG_7959_JPG__052__SOD323.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,SOD323,162,100,30,19,102,62,component,,,
IMG_7959_JPG__053__SOD323.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,SOD323,163,99,31,18,102,62,component,,,
IMG_7959_JPG__054__SOD323.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,SOD323,163,99,31,18,102,62,component,,,
IMG_7959_JPG__055__SOD323.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,SOD323,162,100,30,19,102,62,component,,,
IMG_7959_JPG__056__SOD323.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,SOD323,163,99,30,18,102,62,component,,,
IMG_7959_JPG__057__SOT96.png,winnies_packages,train/images/IMG_7959_JPG.rf.0f2dad1a61dd034701a385636c1663c4.jpg,IMG_7959_JPG,SOT96,362,319,68,60,226,199,component,,,
IMG_7960_JPG__022__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,139,89,26,17,87,56,component,,,
IMG_7960_JPG__023__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,148,87,28,16,93,54,component,,,
IMG_7960_JPG__024__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,164,92,31,17,102,58,component,,,
IMG_7960_JPG__025__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,128,83,24,15,80,52,component,,,
IMG_7960_JPG__026__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,117,77,22,14,73,48,component,,,
IMG_7960_JPG__027__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,125,87,23,16,78,54,component,,,
IMG_7960_JPG__028__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,116,80,22,15,72,50,component,,,
IMG_7960_JPG__029__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,111,82,21,16,70,51,component,,,
IMG_7960_JPG__030__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,107,80,20,15,67,50,component,,,
IMG_7960_JPG__031__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,125,80,24,15,78,50,component,,,
IMG_7960_JPG__032__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,122,84,23,16,76,52,component,,,
IMG_7960_JPG__033__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,122,86,23,16,76,54,component,,,
IMG_7960_JPG__034__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,113,80,22,15,70,50,component,,,
IMG_7960_JPG__035__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,123,84,23,16,77,52,component,,,
IMG_7960_JPG__036__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,127,86,24,17,79,54,component,,,
IMG_7960_JPG__037__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,120,92,23,17,75,58,component,,,
IMG_7960_JPG__045__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,121,81,23,15,76,51,component,,,
IMG_7960_JPG__046__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,122,78,23,15,76,49,component,,,
IMG_7960_JPG__047__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,127,86,24,16,80,54,component,,,
IMG_7960_JPG__048__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,124,92,24,17,77,58,component,,,
IMG_7960_JPG__049__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,121,81,23,15,76,50,component,,,
IMG_7960_JPG__050__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,131,83,25,15,82,52,component,,,
IMG_7960_JPG__051__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,121,79,23,15,76,49,component,,,
IMG_7960_JPG__052__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,121,85,23,16,75,53,component,,,
IMG_7960_JPG__053__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,134,78,25,15,83,49,component,,,
IMG_7960_JPG__054__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,119,81,22,15,74,50,component,,,
IMG_7960_JPG__055__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,129,86,24,16,81,53,component,,,
IMG_7960_JPG__056__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,128,87,24,16,80,54,component,,,
IMG_7960_JPG__057__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,136,86,25,16,85,53,component,,,
IMG_7960_JPG__058__capacitor.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,capacitor,144,86,27,16,90,54,component,,,
IMG_7960_JPG__070__SOT96.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,SOT96,239,180,45,34,150,112,component,,,
IMG_7960_JPG__073__SOD128.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,SOD128,144,245,27,46,91,153,component,,,
IMG_7960_JPG__074__SOD123.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,SOD123,86,217,16,41,54,135,component,,,
IMG_7960_JPG__075__SOT96.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,SOT96,182,224,34,42,113,140,component,,,
IMG_7960_JPG__076__MOSFET-2.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,MOSFET-2,222,191,41,36,139,119,component,,,
IMG_7960_JPG__077__MOSFET-2.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,MOSFET-2,191,235,36,44,119,147,component,,,
IMG_7960_JPG__078__SOD128.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,SOD128,137,243,26,46,86,151,component,,,
IMG_7960_JPG__079__CHIP.png,winnies_packages,train/images/IMG_7960_JPG.rf.3792631e6795a20224a5a14719bb2105.jpg,IMG_7960_JPG,CHIP,242,248,45,47,151,155,component,,,
IMG_7961_JPG__011__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,101,88,19,16,63,55,component,,,
IMG_7961_JPG__012__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,111,84,21,16,69,52,component,,,
IMG_7961_JPG__013__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,110,83,21,16,69,52,component,,,
IMG_7961_JPG__014__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,110,84,21,16,69,52,component,,,
IMG_7961_JPG__015__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,110,84,20,16,69,52,component,,,
IMG_7961_JPG__016__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,111,84,21,16,69,52,component,,,
IMG_7961_JPG__017__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,111,84,21,16,69,52,component,,,
IMG_7961_JPG__018__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,111,83,21,16,69,52,component,,,
IMG_7961_JPG__019__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,110,84,20,16,69,52,component,,,
IMG_7961_JPG__020__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,111,83,21,16,69,52,component,,,
IMG_7961_JPG__021__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,110,83,20,16,69,52,component,,,
IMG_7961_JPG__022__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,111,83,21,16,69,52,component,,,
IMG_7961_JPG__023__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,111,83,21,16,69,52,component,,,
IMG_7961_JPG__024__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,110,83,21,15,69,52,component,,,
IMG_7961_JPG__025__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,111,83,21,15,69,52,component,,,
IMG_7961_JPG__026__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,111,83,21,16,69,52,component,,,
IMG_7961_JPG__042__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,129,79,24,15,81,49,component,,,
IMG_7961_JPG__043__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,128,77,24,15,80,48,component,,,
IMG_7961_JPG__044__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,128,80,24,15,80,50,component,,,
IMG_7961_JPG__045__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,121,76,22,14,76,48,component,,,
IMG_7961_JPG__056__capacitor.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,capacitor,89,157,16,29,56,98,component,,,
IMG_7961_JPG__058__SOD128.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,SOD128,143,240,27,45,89,150,component,,,
IMG_7961_JPG__059__MOSFET.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,MOSFET,166,225,31,42,104,141,component,,,
IMG_7961_JPG__060__MOSFET.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,MOSFET,228,200,42,38,143,125,component,,,
IMG_7961_JPG__061__SOIC-16.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,SOIC-16,225,247,42,46,141,154,component,,,
IMG_7961_JPG__062__SOT96.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,SOT96,162,216,30,40,101,135,component,,,
IMG_7961_JPG__063__SOT753.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,SOT753,95,127,18,24,59,79,component,,,
IMG_7961_JPG__064__SOD123.png,winnies_packages,train/images/IMG_7961_JPG.rf.1d25d6b6fc4cc30b88b0807168850386.jpg,IMG_7961_JPG,SOD123,99,202,18,38,62,126,component,,,
IMG_7964_JPG__004__resistor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,resistor,78,124,15,23,48,78,component,,,
IMG_7964_JPG__011__resistor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,resistor,143,79,27,15,89,49,component,,,
IMG_7964_JPG__028__resistor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,resistor,147,88,28,17,92,55,component,,,
IMG_7964_JPG__029__capacitor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,capacitor,114,87,21,17,72,54,component,,,
IMG_7964_JPG__030__capacitor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,capacitor,135,85,25,16,84,53,component,,,
IMG_7964_JPG__032__capacitor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,capacitor,81,142,15,26,50,89,component,,,
IMG_7964_JPG__034__capacitor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,capacitor,115,78,22,14,72,49,component,,,
IMG_7964_JPG__037__capacitor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,capacitor,83,128,15,24,52,80,component,,,
IMG_7964_JPG__039__capacitor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,capacitor,120,87,22,16,75,55,component,,,
IMG_7964_JPG__041__capacitor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,capacitor,81,149,15,28,51,93,component,,,
IMG_7964_JPG__043__capacitor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,capacitor,101,173,19,33,63,108,component,,,
IMG_7964_JPG__044__capacitor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,capacitor,99,184,18,34,62,115,component,,,
IMG_7964_JPG__045__capacitor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,capacitor,101,165,19,31,63,103,component,,,
IMG_7964_JPG__048__capacitor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,capacitor,91,147,17,28,57,92,component,,,
IMG_7964_JPG__049__capacitor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,capacitor,86,154,16,29,54,97,component,,,
IMG_7964_JPG__050__capacitor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,capacitor,127,82,24,15,79,52,component,,,
IMG_7964_JPG__051__capacitor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,capacitor,140,79,26,15,88,49,component,,,
IMG_7964_JPG__053__capacitor.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,capacitor,129,88,24,16,81,55,component,,,
IMG_7964_JPG__061__Polyfuse_GR.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,Polyfuse_GR,173,103,32,20,108,64,component,,,
IMG_7964_JPG__062__SOT23.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,SOT23,136,188,26,35,84,117,component,,,
IMG_7964_JPG__063__SOT96.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,SOT96,335,212,63,12,209,154,component,,,
IMG_7964_JPG__064__SOT23.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,SOT23,135,164,25,31,84,102,component,,,
IMG_7964_JPG__065__SOT23.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,SOT23,122,165,23,31,76,103,component,,,
IMG_7964_JPG__066__SOT23.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,SOT23,145,134,27,25,91,83,component,,,
IMG_7964_JPG__067__SOT23.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,SOT23,147,163,27,30,92,102,component,,,
IMG_7964_JPG__068__SOT23.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,SOT23,137,128,26,24,86,80,component,,,
IMG_7964_JPG__069__SOT23.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,SOT23,142,127,27,24,89,79,component,,,
IMG_7964_JPG__070__SOT96.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,SOT96,330,214,62,40,206,134,component,,,
IMG_7964_JPG__071__SOT96.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,SOT96,324,231,61,43,202,144,component,,,
IMG_7964_JPG__072__SOT96.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,SOT96,324,234,61,44,202,146,component,,,
IMG_7964_JPG__073__SOT753.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,SOT753,144,150,27,28,90,94,component,,,
IMG_7964_JPG__074__SOT753.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,SOT753,125,167,23,31,78,104,component,,,
IMG_7964_JPG__075__TSSOP-14.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,TSSOP-14,366,277,68,8,229,207,component,,,
IMG_7964_JPG__076__SOIC-16.png,winnies_packages,valid/images/IMG_7964_JPG.rf.c623ae1c2605c318005625717705f63a.jpg,IMG_7964_JPG,SOIC-16,524,463,98,87,327,289,component,,,
